sourceTaxonId,sourceTaxonIds,sourceTaxonName,sourceTaxonRank,sourceTaxonPathNames,sourceTaxonPathIds,sourceTaxonPathRankNames,sourceTaxonSpeciesName,sourceTaxonSpeciesId,sourceTaxonGenusName,sourceTaxonGenusId,sourceTaxonFamilyName,sourceTaxonFamilyId,sourceTaxonOrderName,sourceTaxonOrderId,sourceTaxonClassName,sourceTaxonClassId,sourceTaxonPhylumName,sourceTaxonPhylumId,sourceTaxonKingdomName,sourceTaxonKingdomId,sourceId,sourceOccurrenceId,sourceInstitutionCode,sourceCollectionCode,sourceCatalogNumber,sourceBasisOfRecordId,sourceBasisOfRecordName,sourceLifeStageId,sourceLifeStageName,sourceBodyPartId,sourceBodyPartName,sourcePhysiologicalStateId,sourcePhysiologicalStateName,sourceSexId,sourceSexName,interactionTypeName,interactionTypeId,targetTaxonId,targetTaxonIds,targetTaxonName,targetTaxonRank,targetTaxonPathNames,targetTaxonPathIds,targetTaxonPathRankNames,targetTaxonSpeciesName,targetTaxonSpeciesId,targetTaxonGenusName,targetTaxonGenusId,targetTaxonFamilyName,targetTaxonFamilyId,targetTaxonOrderName,targetTaxonOrderId,targetTaxonClassName,targetTaxonClassId,targetTaxonPhylumName,targetTaxonPhylumId,targetTaxonKingdomName,targetTaxonKingdomId,targetId,targetOccurrenceId,targetInstitutionCode,targetCollectionCode,targetCatalogNumber,targetBasisOfRecordId,targetBasisOfRecordName,targetLifeStageId,targetLifeStageName,targetBodyPartId,targetBodyPartName,targetPhysiologicalStateId,targetPhysiologicalStateName,targetSexId,targetSexName,decimalLatitude,decimalLongitude,localityId,localityName,eventDateUnixEpoch,argumentTypeId,referenceCitation,referenceDoi,referenceUrl,sourceCitation,sourceNamespace,sourceArchiveURI,sourceDOI,sourceLastSeenAtUnixEpoch
no:match,no:match,sp.,,,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:310803,EOL:310803 | GBIF:2437988 | IRMNG:10201167 | ITIS:180279 | NCBI:42411 | WD:Q959378,Peromyscus gossypinus,species,Animalia | Chordata | Mammalia | Rodentia | Muridae | Peromyscus | Peromyscus gossypinus,EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8698 | EOL:14119 | EOL:310803,kingdom | phylum | class | order | family | genus | species,Peromyscus gossypinus,EOL:310803,Peromyscus,EOL:14119,Muridae,EOL:8698,Rodentia,EOL:8677,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,31.6305555555556,-81.1604166666667,,St Catherine’s Island,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT01430408,,IXODES | PHOLEOIXODES | IXODES SCULPTUS,,genus | subgenus | species,IXODES SCULPTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT01430408,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:327990,EOL:327990 | GBIF:8080937 | INAT_TAXON:180007 | IRMNG:10199548 | ITIS:930301 | NCBI:34862 | WD:Q21727766,Spermophilus beecheyi,species,Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Spermophilus | Spermophilus beecheyi,EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8703 | EOL:15104 | EOL:327990,kingdom | phylum | class | order | family | genus | species,Spermophilus beecheyi,EOL:327990,Spermophilus,EOL:15104,Sciuridae,EOL:8703,Rodentia,EOL:8677,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,BERKELEY HILLS,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT01430369,,IXODES | IXODES SHAHI,,genus | species,IXODES SHAHI,,IXODES,,,,,,,,,,,,,,,,USNMENT01430369,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q683647,GBIF:2438591 | IRMNG:1325684 | ITIS:180296 | NCBI:10053 | WD:Q683647 | http://taxon-concept.plazi.org/id/Animalia/Microtus_Schrank_1798 | http://treatment.plazi.org/id/03A0BE3B64A4FF11FF4FFA15FE3C506B,Microtus,genus,| Microtus,WD:Q840750 | WD:Q683647,| genus,,,Microtus,WD:Q683647,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,RINGMO  LAKE PHOKSUMBO,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985662,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985662,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,http://treatment.plazi.org/id/03E887B8D56CFFA0FC25FC3CFBA0659E,EOL:7687 | GBIF:9614 | IRMNG:104796 | ITIS:180704 | WD:Q25497 | doi:10.1127/njgpa/2017/0661 | doi:10.11646/zootaxa.4372.1.1 | doi:10.11646/zootaxa.4522.1.1 | http://taxon-concept.plazi.org/id/Animalia/Bovidae_Gray_1821 | http://treatment.plazi.org/id/03A0BE3B6467FFD2FF4FF9B6FD515114 | http://treatment.plazi.org/id/03DA87CF015DDA3CFF07F8A73DAD2B13 | http://treatment.plazi.org/id/03E887B8D56CFFA0FC25FC3CFBA0659E,http://treatment.plazi.org/id/03E887B8D56CFFA0FC25FC3CFBA0659E,,http://treatment.plazi.org/id/03E887B8D56CFFA0FC25FC3CFBA0659E,,,,,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,CURRY COUNTY  1/4 MI. N. OF CAMP WINCHUCK,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985656,,IXODES | IXODES ANGUSTUS,,genus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985656,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q1769712,GBIF:2435947 | IRMNG:10194345 | ITIS:179943 | NCBI:62283 | WD:Q1769712 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Sorex_fumeus_Miller_1895 | http://treatment.plazi.org/id/B065A9B4DFB030D776362EEAF149FA1D,Sorex fumeus,species,| Sorex fumeus,WD:Q20876533 | WD:Q1769712,| species,Sorex fumeus,WD:Q1769712,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,CALF STOMP,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985650,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985650,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:34264,EOL:34264 | GBIF:2438591 | IRMNG:1325684 | ITIS:180296 | ITIS:970511 | ITIS:970512 | ITIS:970513 | ITIS:970514 | ITIS:970515 | ITIS:970516 | ITIS:970517 | NCBI:10053 | WD:Q683647 | doi:10.11646/zootaxa.4522.1.1 | http://taxon-concept.plazi.org/id/Animalia/Microtus_Schrank_1798 | http://treatment.plazi.org/id/03A0BE3B64A4FF11FF4FFA15FE3C506B,Microtus,genus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Microtus,EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8698 | EOL:34264,kingdom | phylum | class | order | family | genus,,,Microtus,EOL:34264,Muridae,EOL:8698,Rodentia,EOL:8677,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,LAKE TOWN,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985647,,IXODES | IXODES ANGUSTUS,,genus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985647,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:1037781,EOL:1037781 | GBIF:2435035 | INAT_TAXON:118552 | ITIS:183798 | doi:10.5281/zenodo.3916725 | http://taxon-concept.plazi.org/id/Animalia/Felis_catus_Linnaeus_1758 | http://treatment.plazi.org/id/D17B913DC803FAFD2E995A31A4D652C5,Felis catus,species,Felis catus,EOL:1037781,species,Felis catus,EOL:1037781,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,USA: DIMOND  MINNESOTA AREA  ANCHORAGE  ALASKA,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985646,,IXODES | IXODES ANGUSTUS,,genus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985646,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q1769712,GBIF:2435947 | IRMNG:10194345 | ITIS:179943 | NCBI:62283 | WD:Q1769712 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Sorex_fumeus_Miller_1895 | http://treatment.plazi.org/id/B065A9B4DFB030D776362EEAF149FA1D,Sorex fumeus,species,| Sorex fumeus,WD:Q20876533 | WD:Q1769712,| species,Sorex fumeus,WD:Q1769712,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,REYNOLDS BRANCH  COWEETA HYDROLOGIC LAB,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985645,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985645,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:1037786,EOL:1037786 | GBIF:5706760 | INAT_TAXON:74677 | ITIS:970612 | WD:Q1764765 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Myodes_gapperi_Vigors_1830 | http://treatment.plazi.org/id/A376D2DD2A781546E5C1768BD29E186A,Clethrionomys gapperi,species,Animalia | Chordata | Mammalia | Rodentia | Muridae | Clethrionomys | Clethrionomys gapperi,EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8698 | EOL:103453 | EOL:1037786,kingdom | phylum | class | order | family | genus | species,Clethrionomys gapperi,EOL:1037786,Clethrionomys,EOL:103453,Muridae,EOL:8698,Rodentia,EOL:8677,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,ANTHONY LAKE,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985641,,IXODES | IXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985641,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,MICROTUS TOWNSENDI,,MICROTUS | MICROTUS TOWNSENDI,,genus | species,MICROTUS TOWNSENDI,,MICROTUS,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,BLAINE,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985639,,IXODES | PHOLEOIXODES | IXODES SORICIS,,genus | subgenus | species,IXODES SORICIS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985639,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,no:match,no:match,MICROTUS TOWNSENDI,,MICROTUS | MICROTUS TOWNSENDI,,genus | species,MICROTUS TOWNSENDI,,MICROTUS,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,CORVALLIS  NORTH,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985636,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985636,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,GBIF:2437961,GBIF:2437961 | INAT_TAXON:44349 | IRMNG:1020187 | ITIS:180275 | NCBI:10040,Peromyscus,genus,Animalia | Chordata | Mammalia | Rodentia | Cricetidae | Peromyscus,GBIF:1 | GBIF:44 | GBIF:359 | GBIF:1459 | GBIF:3240723 | GBIF:2437961,kingdom | phylum | class | order | family | genus,,,Peromyscus,GBIF:2437961,Cricetidae,GBIF:3240723,Rodentia,GBIF:1459,Mammalia,GBIF:359,Chordata,GBIF:44,Animalia,GBIF:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985627,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985627,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:328467,EOL:328467 | GBIF:2439471 | INAT_TAXON:43844 | IRMNG:11250414 | ITIS:180388 | NCBI:98661 | WD:Q1766564,Zapus trinotatus,species,Animalia | Chordata | Mammalia | Rodentia | Dipodidae | Zapus | Zapus trinotatus,EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8689 | EOL:14592 | EOL:328467,kingdom | phylum | class | order | family | genus | species,Zapus trinotatus,EOL:328467,Zapus,EOL:14592,Dipodidae,EOL:8689,Rodentia,EOL:8677,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,MIAMI R.,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985620,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985620,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,GBIF:2436042,GBIF:2436042 | IRMNG:10194340 | ITIS:179932 | NCBI:62905 | WD:Q1769720,Sorex vagrans,species,Animalia | Chordata | Mammalia | Soricomorpha | Soricidae | Sorex | Sorex vagrans,GBIF:1 | GBIF:44 | GBIF:359 | GBIF:803 | GBIF:5534 | GBIF:2435935 | GBIF:2436042,kingdom | phylum | class | order | family | genus | species,Sorex vagrans,GBIF:2436042,Sorex,GBIF:2435935,Soricidae,GBIF:5534,Soricomorpha,GBIF:803,Mammalia,GBIF:359,Chordata,GBIF:44,Animalia,GBIF:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,LEBANON,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985618,,IXODES | IXODES | IXODES AFFINIS,,genus | subgenus | species,IXODES AFFINIS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985618,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,GBIF:2440965,EOL:328652 | GBIF:2440965 | INAT_TAXON:42223 | IRMNG:10199010 | ITIS:180699 | NCBI:9874 | WD:Q215887 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Odocoileus_virginianus_Zimmermann_1780 | http://treatment.plazi.org/id/914B352F0A82806AD808705A998A54F9,Odocoileus virginianus,species,Animalia | Chordata | Mammalia | Artiodactyla | Cervidae | Odocoileus | Odocoileus virginianus,GBIF:1 | GBIF:44 | GBIF:359 | GBIF:731 | GBIF:5298 | GBIF:2440964 | GBIF:2440965,kingdom | phylum | class | order | family | genus | species,Odocoileus virginianus,GBIF:2440965,Odocoileus,GBIF:2440964,Cervidae,GBIF:5298,Artiodactyla,GBIF:731,Mammalia,GBIF:359,Chordata,GBIF:44,Animalia,GBIF:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,TOWNSEND  BLACKBEARD ISLAND,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985616,,IXODES | IXODES ANGUSTUS,,genus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985616,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q1766543,EOL:327368 | GBIF:2435862 | INAT_TAXON:63113 | IRMNG:10590502 | ITIS:179967 | NCBI:9387 | WD:Q1766543 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Blarina_brevicauda_Say_1823 | http://treatment.plazi.org/id/BDE9D627708D8E51910FBE167B3ABD5F,Blarina brevicauda,species,| Blarina brevicauda,WD:Q468813 | WD:Q1766543,| species,Blarina brevicauda,WD:Q1766543,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,COLDSPRING GAP COVE,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985615,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS,,genus | subgenus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985615,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:1037789,EOL:1037789 | GBIF:2438635 | INAT_TAXON:44300 | IRMNG:11214239 | ITIS:180298 | NCBI:64717 | WD:Q703702,Microtus oeconomus,species,Animalia | Chordata | Mammalia | Rodentia | Muridae | Microtus | Microtus oeconomus,EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8698 | EOL:34264 | EOL:1037789,kingdom | phylum | class | order | family | genus | species,Microtus oeconomus,EOL:1037789,Microtus,EOL:34264,Muridae,EOL:8698,Rodentia,EOL:8677,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,THOMPSON PASS,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985610,,IXODES | IXODES ANGUSTUS,,genus | species,IXODES ANGUSTUS,,IXODES,,,,,,,,,,,,,,,,USNMENT00985610,,PreservedSpecimen,,,,,,,,,hasHost,http://purl.obolibrary.org/obo/RO_0002454,WD:Q1769712,GBIF:2435947 | IRMNG:10194345 | ITIS:179943 | NCBI:62283 | WD:Q1769712 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Sorex_fumeus_Miller_1895 | http://treatment.plazi.org/id/B065A9B4DFB030D776362EEAF149FA1D,Sorex fumeus,species,| Sorex fumeus,WD:Q20876533 | WD:Q1769712,| species,Sorex fumeus,WD:Q1769712,,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,,BALLS FLAT  COWEETA HYDROLOGIC LAB,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
no:match,no:match,USNMENT00985609,,IXODES | PHOLEOIXODES | IXODES ANGUSTUS PROBABLY,,genus | subgenus | species,IXODES ANGUSTUS PROBABLY,,IXODES,,,,,,,,,,,,,,,,USNMENT00985609,,PreservedSpecimen,,,,,,,,Female,hasHost,http://purl.obolibrary.org/obo/RO_0002454,EOL:34264,EOL:34264 | GBIF:2438591 | IRMNG:1325684 | ITIS:180296 | ITIS:970511 | ITIS:970512 | ITIS:970513 | ITIS:970514 | ITIS:970515 | ITIS:970516 | ITIS:970517 | NCBI:10053 | WD:Q683647 | doi:10.11646/zootaxa.4522.1.1 | http://taxon-concept.plazi.org/id/Animalia/Microtus_Schrank_1798 | http://treatment.plazi.org/id/03A0BE3B64A4FF11FF4FFA15FE3C506B,Microtus,genus,Animalia | Chordata | Mammalia | Rodentia | Muridae | Microtus,EOL:1 | EOL:694 | EOL:1642 | EOL:8677 | EOL:8698 | EOL:34264,kingdom | phylum | class | order | family | genus,,,Microtus,EOL:34264,Muridae,EOL:8698,Rodentia,EOL:8677,Mammalia,EOL:1642,Chordata,EOL:694,Animalia,EOL:1,,,,,,,PreservedSpecimen,,,,,,,,,,,,CORVALLIS  NORTH,,https://en.wiktionary.org/wiki/support,US National Museum of Natural History Ixodes Records. Accessed at <https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip> on 20 Apr 2021.,,,US National Museum of Natural History Ixodes Records,globalbioticinteractions/usnm-ixodes,https://github.com/globalbioticinteractions/usnm-ixodes/archive/c5fcd5f34ce412002783544afb628a33db7f47a6.zip,,2021-04-17T03:12:29.757Z
